id,ky_thi,mon,cau,ten_bai,dap_an
houki:houkir2-8,R2,houki,問8,遊戲用電車，電気浴器等特殊機器の施設に関する空欄穴埋問題,
houki:houkir2-9,R2,houki,問9,低圧用の配線器具の施設に関する空欄穴埋問題,
houki:houkir2-10,R2,houki,問10,分散型電源の高圧連系時の系統連系用保護装置に関する空欄穴埋問題,
houki:houkir1-5,R01,houki,問5,低圧配線及び高圧配線の施設に関する空欄穴埋問題,
houki:houkir1-6,R01,houki,問6,接地工事の工事例に関する論説問題,
houki:houkir1-7,R01,houki,問7,常時監視をしない発電所の施設に関する論説問題,
houki:houkir1-8,R01,houki,問8,低高圧架空電線の施設に関する論説問題,
houki:houkir1-9,R01,houki,問9,分散型電源の系統連系設備に関する論説問題,
houki:houkih30-5,H30,houki,問5,接地工事の種類及び施工方法に関する空欄穴埋問題,
houki:houkih30-6,H30,houki,問6,発電所等への取扱者以外の者の立入の禁止に関する空欄穴埋問題,
houki:houkih30-7,H30,houki,問7,架空電線路の支持物の昇塔防止に関する空欄穴埋問題,
houki:houkih30-8,H30,houki,問8,電動機の過負荷保護装置の施設に関する空欄穴埋問題,
houki:houkih30-9,H30,houki,問9,分散型電源の連系時の系統連系用保護装置に関する空欄穴埋問題,
houki:houkih29-6,H29,houki,問6,用語の定義に関する空欄穴埋問題,
houki:houkih29-7,H29,houki,問7,低圧幹線の施設に関する空欄穴埋問題,
houki:houkih29-8,H29,houki,問8,架空弱電流電線路への通信障害の防止に関する空欄穴埋問題,
houki:houkih29-9,H29,houki,問9,低圧連系時の系統連系用保護装置に関する空欄穴埋問題,
houki:houkih28-2,H28,houki,問2,接地工事に関する空欄穴埋問題,
houki:houkih28-3,H28,houki,問3,高圧の機械器具の施設の工事例に関する論説問題,
houki:houkih28-4~2,H28,houki,問4,移動電線の施設に関する空欄穴埋問題,
houki:houkih28-5,H28,houki,問5,蓄電池の保護装置に関する空欄穴埋問題,
houki:houkih28-6,H28,houki,問6,太陽電池モジュールの絶縁性能及び電線に関する空欄穴埋問題,
houki:houkih28-7,H28,houki,問7,高圧架空引込線の施設に関する空欄穴埋問題,
houki:houkih28-8,H28,houki,問8,地中電線と他の地中電線等との接近又は交差に関する空欄穴埋問題,
houki:houkih28-9~2,H28,houki,問9,電気さくの施設に関する空欄穴埋問題,
houki:houkih28-11,H28,houki,問11,地絡遮断装置に関する論説問題,
houki:houkih27-5,H27,houki,問5,変圧器に施す接地工事に関する空欄穴埋問題,
houki:houkih27-6,H27,houki,問6,常時監視をしない発電所に関する空欄穴埋問題,
houki:houkih27-7,H27,houki,問7,低高圧架空電線の高さ及び建造物等との離隔距離に関する論説問題,
houki:houkih27-8,H27,houki,問8,爆発するおそれがある場所の屋内配線に関する論説問題,
houki:houkih27-9,H27,houki,問9,分散型電源の系統連系設備に係る用語の定義に関する空欄穴埋問題,
houki:houkih26-7,H26,houki,問7,接触防護措置及び簡易接触防護措置に関する空欄穴埋問題,
houki:houkih26-9,H26,houki,問9,高圧屋側電線路を施設する場合に関する空欄穴埋問題,
houki:houkih26-10,H26,houki,問10,過電流遮断器の保護協調に関する空欄穴埋問題,
houki:houkih25-4,H25,houki,問4,金属製外箱の接地工事に関する空欄穴埋問題,
houki:houkih25-5,H25,houki,問5,アークを生じる器具の施設に関する空欄穴埋問題,
houki:houkih25-6,H25,houki,問6,電路に施設する過電流遮断器に関する空欄穴埋問題,
houki:houkih25-7,H25,houki,問7,地中電線路の施設に関する論説問題,
houki:houkih25-8,H25,houki,問8,住宅の屋内電路の対地電圧の制限に関する空欄穴埋問題,
houki:houkih25-9,H25,houki,問9,電気設備の技術基準への国際規格の取り入れに関する空欄穴埋問題,
houki:houkih24-6,H24,houki,問6,「電気設備技術基準の解釈」に基づく接地工事に関する論説問題,
houki:houkih24-7,H24,houki,問7,取扱者が昇降に使用する足場金具等に関する論説問題,
houki:houkih24-8,H24,houki,問8,高圧保安工事に関する空欄穴埋問題,
houki:houkih24-9,H24,houki,問9,低圧屋内配線の電線及び遮断器に関する計算問題,
houki:houkih23-4~2,H23,houki,問4,電気設備技術基準に基づく電線の接続に関する論説問題,
houki:houkih23-6,H23,houki,問6,分散型電源の系統連系設備に係る用語の定義に関する論説問題,
houki:houkih23-7,H23,houki,問7,低圧架空引込線の施設に関する空欄穴埋問題,
houki:houkih23-8,H23,houki,問8,特殊施設に電気を供給する変圧器等に関する論説問題,
houki:houkih23-9,H23,houki,問9,ライティングダクト工事での低圧屋内配線に関する論説問題,
houki:houkih22-4,H22,houki,問4,屋外に施設する移動電線の施設に関する空欄穴埋問題,
houki:houkih22-5,H22,houki,問5,高圧及び特別高圧の電路中の避雷器の施設に関する論説問題,
houki:houkih22-6,H22,houki,問6,低圧屋内幹線の施設に関する空欄穴埋問題,
houki:houkih22-7,H22,houki,問7,地中電線路の施設に関する空欄穴埋問題,
houki:houkih22-9,H22,houki,問9,金属管工事による低圧屋内配線の施工方法に関する論説問題,
houki:houkih21-5,H21,houki,問5,低圧電路に使用する配線用遮断器の規格に関する空欄穴埋問題,
houki:houkih21-6,H21,houki,問6,高圧用の機械器具を施設することができる場合に関する論説問題,
houki:houkih21-7,H21,houki,問7,第１次及び第２次接近状態に関する空欄穴埋問題,
houki:houkih21-8,H21,houki,問8,太陽電池発電所の施設に関する空欄穴埋問題,
houki:houkih20-7,H20,houki,問7,ケーブルを使用する交流電路の絶縁耐力試験に関する空欄穴埋問題,
houki:houkih20-9,H20,houki,問9,B種接地工事を施す主たる目的に関する論説問題,
houki:houkih20-10,H20,houki,問10,発電機の保護装置に関する空欄穴埋問題,
houki:houkih19-8,H19,houki,問8,高圧保安工事に関する空欄穴埋問題,
houki:houkih19-9,H19,houki,問9,低圧幹線の施設に関する空欄穴埋問題,
houki:houkih18-6,H18,houki,問6,太陽電池モジュールの絶縁耐力に関する空欄穴埋問題,
houki:houkih18-7,H18,houki,問7,住宅の屋内電路の対地電圧の制限に関する空欄穴埋問題,
houki:houkih18-8,H18,houki,問8,高圧屋内配線等の施設に関する空欄穴埋問題,
houki:houkir7-2-5~2,R07下,houki,問5,低圧電線路の絶縁性能に関する空欄穴・計算問題,
houki:houkir7-2-12,R07下,houki,問12,ケーブルの絶縁耐力試験に関する計算問題,
houki:houkir6-2-4,R06下,houki,問4,B種接地工事の接地抵抗値に関する計算問題,
houki:houkir6-2-12,R06下,houki,問12,Ｂ種接地工事の抵抗値及び常時流れる電流に関する計算問題,
houki:houkir6-2-13,R06下,houki,問13,受電設備の高圧電路の絶縁耐力試験に関する計算問題,
houki:houkir6-1-13,R06上,houki,問13,B種接地抵抗値及D種接地抵抗値に関する計算問題,
houki:houkir5-1-12,R05上,houki,問12,Ｂ種接地工事の抵抗値及び常時流れる電流に関する計算問題,
houki:houkir5-1-13,R05上,houki,問13,低温季に適用される風圧荷重に関する計算問題,
houki:houkir4-2-11,R4下,houki,問11,高圧架空電線の引張り強さに関する計算問題,
houki:houkir4-1-11,R4上,houki,問11,低圧電線路の絶縁耐力試験に関する計算問題,
houki:houkir3-12,R3,houki,問12,高圧ケーブルの絶縁耐力試験の電圧と変圧器容量に関する計算問題,
houki:houkir2-12,R2,houki,問12,変圧器の電路の絶縁耐力試験に関する空欄穴埋問題,
houki:houkir1-11,R01,houki,問11,電気使用場所の低圧幹線の施設に関する計算問題,
houki:houkir1-13,R01,houki,問13,B種接地工事に関する計算問題,
houki:houkih30-11,H30,houki,問11,「電気設備技術基準の解釈」に基づく風圧荷重に関する計算問題,
houki:houkih29-11,H29,houki,問11,電気使用場所の配線に関する計算問題,
houki:houkih28-12,H28,houki,問12,高圧ケーブルの交流絶縁耐力試験に関する計算問題,
houki:houkih26-11,H26,houki,問11,「電気設備技術基準の解釈」に基づく風圧荷重に関する計算問題,
houki:houkih25-13,H25,houki,問13,接地抵抗値に関する計算問題,
houki:houkih24-10,H24,houki,問10,B種接地工事の接地抵抗値に関する計算問題,
houki:houkih24-11,H24,houki,問11,高圧引込ケーブルの交流絶縁耐力試験に関する計算問題,
houki:houkih22-8,H22,houki,問8,特別高圧の電路の絶縁耐力試験に関する計算問題,
houki:houkih22-12,H22,houki,問12,B種接地抵抗値及D種接地抵抗値に関する計算問題,
houki:houkih22-13,H22,houki,問13,特別高圧架空電線路の風圧荷重に関する計算問題,
houki:houkih21-12,H21,houki,問12,支持物に設ける支線の張力と必要条数に関する計算問題,
houki:houkih19-4~2,H19,houki,問4,低圧電線路の絶縁性能に関する空欄穴・計算問題,
houki:houkih19-11,H19,houki,問11,ケーブルの絶縁耐力試験に関する計算問題,
houki:houkih18-11,H18,houki,問11,高圧配電線路の1線地絡電流とB種接地抵抗に関する計算問題,
houki:houkir7-1-5,R07上,houki,問5,風車を支持する工作物に関する空欄穴埋問題,
houki:houkir6-1-5,R06上,houki,問5,風車の安全な状態の確保に関する空欄穴埋問題,
houki:houkir4-1-8,R4上,houki,問8,風車に関する空欄穴埋問題,
houki:houkih29-5,H29,houki,問5,風車の安全な状態の確保に関する空欄穴埋問題,
houki:houkih24-4,H24,houki,問4,風車を支持する工作物に関する空欄穴埋問題,
houki:houkih20-6,H20,houki,問6,風力設備技術基準に規定されている風車に関する空欄穴埋問題,
houki:houkir7-2-10,R07下,houki,問10,高圧受電設備の単線結線図に当てはまる機器に関する空欄穴埋問題,
houki:houkir7-1-10,R07上,houki,問10,高圧交流負荷開閉器のSO動作に関する空欄穴埋問題,
houki:houkir6-2-10,R06下,houki,問10,計器用変成器のうち，変流器に関する論説問題,
houki:houkir6-1-10,R06上,houki,問10,配電用遮断器及び需要家の開閉器の役割に関する論説問題,
houki:houkir5-2-10,R05下,houki,問10,計器用変成器のうち，変流器に関する論説問題,
houki:houkir5-2-13,R05下,houki,問13,供給支障事故発生時の対応方法に関する空欄穴埋問題,
houki:houkir4-2-9,R4下,houki,問9,全停電作業を実施するときの操作手順に関する空欄穴埋問題,
houki:denryokur4-2-11,R4下,houki,問11,電力の需要と供給に関する空欄穴埋問題,
houki:houkir3-10,R3,houki,問10,高圧受電設備における保護協調に関する空欄穴埋問題,
houki:houkir2-11,R2,houki,問11,供給支障事故への対応方法に関する空欄穴埋問題,
houki:houkir1-10,R01,houki,問10,電力の需給に関する空欄穴埋問題,
houki:houkih30-10,H30,houki,問10,電力の需給に関する空欄穴埋問題,
houki:houkih27-10,H27,houki,問10,計器用変成器の変流器に関する論説問題,
houki:houkih26-8,H26,houki,問8,油入変圧器における絶縁油の劣化に関する空欄穴埋問題,
houki:houkih25-10,H25,houki,問10,高圧受電設備の単線結線図に関する空欄穴埋問題,
houki:houkih23-10,H23,houki,問10,キュービクル式高圧受電設備の主遮断装置に関する空欄穴埋問題,
houki:houkih23-13,H23,houki,問13,需要家構内における保護協調に関する計算・論説問題,
houki:houkih22-10,H22,houki,問10,配電系統の高調波の特徴と対策に関する論説問題,
houki:houkih21-9,H21,houki,問9,工場等における電気設備の運用管理に関する空欄穴埋問題,
houki:houkih19-10,H19,houki,問10,絶縁油の保守，点検のため行う試験に関する空欄穴埋問題,
houki:houkih18-9,H18,houki,問9,高圧受電設備の地絡保護協調に関する空欄穴埋問題,
houki:houkih18-10,H18,houki,問10,需要率，不等率，負荷率の式に関する空欄穴埋問題,
houki:houkir7-2-11,R07下,houki,問11,接地極の埋設深さ及び接地抵抗測定の方法に関する計算問題,
houki:houkir7-2-13,R07下,houki,問13,支線の張力と必要な素線の直径に関する計算問題,
houki:houkir7-1-11,R07上,houki,問11,流込式水力発電所の年間発電電力量と設備利用率に関する計算問題,
houki:houkir7-1-12,R07上,houki,問12,負荷設備から配電系統へ流出する第５調波電流に関する計算問題,
houki:houkir7-1-13,R07上,houki,問13,太陽電池発電所を設置した需要設備の電力需給に関する計算問題,
houki:houkir6-2-11,R06下,houki,問11,流込式水力発電所の年間可能発電電力量に関する計算問題,
houki:houkir6-1-11,R06上,houki,問11,力率改善に伴う電圧降下の変化に関する計算問題,
houki:houkir6-1-12,R06上,houki,問12,コンデンサ設備接続による力率改善に関する計算問題,
houki:houkir5-2-11,R05下,houki,問11,需要設備付近で発生した１線地絡事故に関する計算問題,
houki:houkir5-2-12,R05下,houki,問12,コンデンサ設備接続による力率改善に関する計算問題,
houki:houkir5-1-10,R05上,houki,問10,最大需要電力を押えるためのファンの停止台数に関する計算問題,
houki:houkir5-1-11,R05上,houki,問11,２つの工場を合わせた需要率及び総合負荷率に関する計算問題,
houki:houkir4-2-12,R4下,houki,問12,変圧器更新による損失の変化に関する計算問題,
houki:houkir4-2-13,R4下,houki,問13,配電線路の絶縁抵抗の低下に関する計算問題,
houki:houkir4-1-10,R4上,houki,問10,過電流継電器と真空遮断器の連動動作試験に関する計算問題,
houki:houkir4-1-12,R4上,houki,問12,需要率からの変圧器設置台数及び消費電力量の導出に関する計算問題,
houki:houkir4-1-13,R4上,houki,問13,調整池式水力発電所の貯水量及び発電電力に関する計算問題,
houki:houkir3-11,R3,houki,問11,支線に生じる引張荷重と支線の必要条数に関する計算問題,
houki:houkir3-13,R3,houki,問13,需要家の需要率，不等率，負荷率に関する計算問題,
houki:houkir2-13,R2,houki,問13,高調波発生機器から発生する第５次高調波電流に関する計算問題,
houki:houkir1-12,R01,houki,問12,高圧配電線路の力率改善とその容量に関する計算問題,
houki:houkih30-12,H30,houki,問12,送電線の電圧降下に関する計算問題,
houki:houkih30-13,H30,houki,問13,変圧器の損失電力及び全日効率に関する計算問題,
houki:houkih29-12,H29,houki,問12,自家用電気設備での三相短絡事故に関する計算問題,
houki:houkih29-13,H29,houki,問13,水力発電所の発電電力量に関する計算問題,
houki:houkih28-13,H28,houki,問13,高圧地絡システムに関する計算問題,
houki:houkih27-11,H27,houki,問11,架空電線路の施設に関する計算問題,
houki:houkih27-12,H27,houki,問12,電線の許容電流に関する計算問題,
houki:houkih27-13,H27,houki,問13,三相交流の容量及び消費電力に関する計算問題,
houki:houkih26-12,H26,houki,問12,需要率及び負荷率に関する計算問題,
houki:houkih26-13,H26,houki,問13,百分率インピーダンスの諸計算に関する計算問題,
houki:houkih25-11,H25,houki,問11,高圧進相コンデンサの劣化診断に関する計算問題,
houki:houkih25-12,H25,houki,問12,太陽電池による発電電力と日負荷曲線に関する計算問題,
houki:houkih24-12,H24,houki,問12,工場の力率改善に関する計算問題,
houki:houkih24-13,H24,houki,問13,調整池水力発電所の運転管理に関する計算問題,
houki:houkih23-11,H23,houki,問11,変圧器の全日効率や日負荷率に関する計算問題,
houki:houkih23-12,H23,houki,問12,日負荷曲線からの不等率及び力率の導出に関する計算問題,
houki:houkih23-13~2,H23,houki,問13,需要家構内における保護協調に関する計算・論説問題,
houki:houkih22-11,H22,houki,問11,自家用電気施設の過電流継電器の整定に関する計算問題,
houki:houkih21-11,H21,houki,問11,一線地絡事故発生時の接地線に流れる電流に関する計算問題,
houki:houkih21-13,H21,houki,問13,低圧幹線に施設する配電用遮断器に関する計算問題,
houki:houkih20-11,H20,houki,問11,送電線の許容引張荷重と電線の弛度に関する計算問題,
houki:houkih20-12,H20,houki,問12,複数の需要家に電力を供給する変電所の最大電力に関する計算問題,
houki:houkih20-13,H20,houki,問13,系統に接続している水力発電所の運用に関する計算問題,
houki:houkih19-12,H19,houki,問12,日負荷曲線からの変圧器の全日効率の導出に関する計算問題,
houki:houkih19-13,H19,houki,問13,設置すべき変圧器のバンク容量と年間消費電力量に関する計算問題,
houki:houkih18-12,H18,houki,問12,負荷を追加しコンデンサを設置した際の電力演算に関する計算問題,
houki:houkih18-13,H18,houki,問13,負荷設備から配電系統へ流出する第５調波電流に関する計算問題,
